epoch,loss,val_loss
129,5.640773367881775,4.972702884674073
130,5.777932524681091,5.195921808481216
131,5.59893901348114,5.007890123128891
132,5.4127668857574465,5.073710435628891
133,5.366668605804444,4.4654314637184145
134,5.501572406291961,5.188878667354584
135,5.8284096956253055,4.458650451898575
136,6.050344228744507,4.857162153720855
137,5.5117017984390255,5.038137131929398
138,5.6403686761856076,5.1987554907798765
139,5.444518601894378,4.8766327679157255
140,5.515857458114624,4.814386624097824
141,5.682589817047119,4.936308580636978
142,5.39030944108963,4.78426164984703
143,5.846413350105285,4.740269899368286
144,5.675647306442261,4.723986810445785
145,5.596458768844604,5.040524661540985
146,5.567203497886657,5.023849457502365
147,5.528025984764099,4.820237952470779
148,5.315446662902832,4.977142113447189
149,5.731753039360046,4.887944763898849
150,5.631105279922485,4.543621182441711
151,5.280666911602021,4.629841822385788
152,5.490320873260498,4.758833795785904
153,5.548754012584686,4.995451337099075
154,5.365527474880219,4.895988184213638
155,5.559671211242676,4.904603362083435
156,5.71668050289154,4.952907454967499
157,5.423920381069183,4.622094094753265
158,5.744246554374695,4.888381540775299
159,5.53493902683258,5.158992564678192
160,5.596310114860534,4.855724847316742
161,5.437665057182312,4.9690172374248505
162,5.275758767127991,4.91528862118721
163,5.101018476486206,5.152075922489166
164,5.3351733684539795,4.928302079439163
165,5.225842666625977,5.365901529788971
166,5.335072183609009,4.577239054441452
167,5.452930796146393,4.925546383857727
168,5.424259829521179,4.743891990184784
169,5.619675636291504,4.641851747035981
170,5.486647808551789,4.761907935142517
171,5.235201966762543,4.944107496738434
172,5.288199329376221,5.639689898490905
173,5.428565216064453,4.900623095035553
174,5.426143980026245,4.786607325077057
175,5.3450381517410275,5.373469042778015
176,5.437456870079041,4.858977097272873
177,5.251926970481873,4.904917854070663
178,5.257117807865143,4.783902943134308
179,5.5943533182144165,4.734166246652603
180,5.330866456031799,4.592262727022171
181,5.442045831680298,4.5534480035305025
182,5.362202394008636,5.066079622507095
183,5.323944449424744,4.714095079898835
184,5.4272216796875,5.12159548997879
185,5.550532364845276,4.5016092479228975
186,5.127622485160828,4.718029284477234
187,5.456135559082031,4.778428673744202
188,5.433462595939636,4.468028175830841
189,5.63710777759552,4.943587327003479
190,5.292476999759674,4.707856166362762
191,5.452660727500915,4.362806403636933
192,5.120303320884704,5.070550668239593
193,5.541787791252136,4.6840916812419895
194,5.28237407207489,5.1786759197711945
195,5.557050156593323,4.9498149991035465
196,5.801575338840484,5.099286890029907
197,5.375985264778137,4.539627289772033
198,5.874478816986084,4.538847279548645
199,5.12277272939682,4.679026132822036
